YEAR,MONTH,QRTR,mcat,port_complex,gear_grp,live_fish,lbs
1993,2,1,667,OSD,HKL,N,5302
1993,3,1,667,OLA,HKL,N,63
1993,3,1,667,OSD,HKL,N,2640
1993,3,1,667,MNT,NET,N,48
1993,3,1,667,OSF,TWL,N,3655
1993,3,1,667,OSD,NET,N,568
1993,3,1,667,OSB,HKL,N,30125
1993,3,1,667,MRO,TWL,N,4968
1993,3,1,667,OLA,NET,N,162
1993,4,2,667,OSD,HKL,N,531
1993,4,2,667,OSF,TWL,N,1970
1993,4,2,667,OSB,HKL,N,2259
1993,4,2,667,MRO,TWL,N,208
1993,4,2,667,OLA,HKL,N,987
1993,4,2,667,MRO,HKL,N,20
1993,5,2,667,OSB,HKL,N,24002
1993,5,2,667,OSD,HKL,N,5201
1993,5,2,667,OSF,TWL,N,350
1993,5,2,667,MRO,TWL,N,10139
1993,5,2,667,OSF,HKL,N,1241
1993,5,2,667,OLA,HKL,N,1235
1993,6,2,667,MRO,HKL,N,148
1993,6,2,667,OLA,HKL,N,340
1993,6,2,667,OSD,HKL,N,4307
1993,6,2,667,MRO,TWL,N,4537
1993,6,2,667,OLA,NET,N,312
1993,6,2,667,OSF,TWL,N,10388
1993,6,2,667,OSF,NET,N,17
1993,6,2,667,OSB,HKL,N,27377
1993,7,3,667,OSD,HKL,N,4441
1993,7,3,667,OSB,HKL,N,24373
1993,7,3,667,OSF,TWL,N,1878
1993,7,3,667,MRO,TWL,N,3314
1993,7,3,667,OLA,NET,N,5348
1993,7,3,667,OLA,HKL,N,18956
1993,8,3,667,OSD,TWL,N,5800
1993,8,3,667,OSF,TWL,N,2734
1993,8,3,667,OSB,HKL,N,4372
1993,8,3,667,MRO,TWL,N,4929
1993,8,3,667,OLA,HKL,N,410
1993,8,3,667,OSD,HKL,N,9123
1993,9,3,667,MNT,NET,N,564
1993,9,3,667,OSD,HKL,N,959
1993,9,3,667,MNT,TWL,N,180
1993,9,3,667,OSB,HKL,N,12005
1993,9,3,667,MRO,HKL,N,212
1993,9,3,667,MRO,TWL,N,8233
1993,9,3,667,OSF,TWL,N,5976
1993,9,3,667,OSF,HKL,N,43
1993,9,3,667,OLA,NET,N,125
1993,10,4,667,OSD,HKL,N,3943
1993,10,4,667,MNT,HKL,N,32
1993,10,4,667,OSB,HKL,N,25450
1993,10,4,667,OSF,TWL,N,5440
1993,10,4,667,MRO,FPT,N,5
1993,10,4,667,MRO,TWL,N,20229
1993,10,4,667,MNT,TWL,N,575
1993,10,4,667,MNT,NET,N,1395
1993,10,4,667,MRO,HKL,N,269
1993,10,4,667,BDG,TWL,N,2144
1993,10,4,667,OSF,HKL,N,116
1993,11,4,667,OSD,HKL,N,1681
1993,11,4,667,OLA,HKL,N,2714
1993,11,4,667,MRO,HKL,N,2096
1993,11,4,667,MNT,HKL,N,57
1993,11,4,667,OSF,HKL,N,599
1993,11,4,667,OSF,TWL,N,2715
1993,11,4,667,MNT,TWL,N,1010
1993,11,4,667,OSB,HKL,N,40000
1993,11,4,667,MRO,TWL,N,8797
1993,11,4,667,MNT,NET,N,308
1993,12,4,667,OSB,HKL,N,25847
1993,12,4,667,OSD,NET,N,43
1993,12,4,667,OLA,HKL,N,10474
1993,12,4,667,OSF,HKL,Y,90
1993,12,4,667,OSD,HKL,N,7910
1993,12,4,667,MRO,TWL,N,1489
1993,12,4,667,MNT,HKL,N,22
1993,12,4,667,OSF,TWL,N,788
1993,12,4,667,OSF,HKL,N,535
1994,1,1,667,OSF,TWL,N,2096
1994,1,1,667,OLA,HKL,N,49082
1994,1,1,667,MRO,TWL,N,322
1994,1,1,667,OSF,HKL,Y,444
1994,1,1,667,OSD,HKL,N,16573
1994,1,1,667,OSF,HKL,N,1144
1994,1,1,667,MNT,HKL,N,20
1994,1,1,667,MRO,HKL,N,1775
1994,1,1,667,OSB,HKL,N,16861
1994,2,1,667,OSB,HKL,N,22120
1994,2,1,667,OSF,TWL,N,6667
1994,2,1,667,MRO,TWL,N,1024
1994,2,1,667,MRO,HKL,N,5905
1994,2,1,667,OLA,HKL,N,15831
1994,2,1,667,OSF,HKL,N,692
1994,2,1,667,BDG,HKL,Y,17
1994,2,1,667,OSF,HKL,Y,557
1994,2,1,667,BDG,HKL,N,150
1994,2,1,667,OSD,HKL,N,9907
1994,3,1,667,OSF,HKL,N,2051
1994,3,1,667,OSB,NET,N,50
1994,3,1,667,OLA,HKL,N,23760
1994,3,1,667,OSD,HKL,N,12764
1994,3,1,667,BDG,HKL,N,13236
1994,3,1,667,OSF,HKL,Y,834
1994,3,1,667,OSF,TWL,N,924
1994,3,1,667,MRO,HKL,N,28329
1994,3,1,667,MRO,TWL,N,275
1994,3,1,667,OSB,HKL,N,20900
1994,4,2,667,OSF,HKL,Y,112
1994,4,2,667,OSF,HKL,N,757
1994,4,2,667,MNT,NET,N,203
1994,4,2,667,MRO,TWL,N,1136
1994,4,2,667,MNT,HKL,N,130
1994,4,2,667,OSF,TWL,N,333
1994,4,2,667,MRO,HKL,N,9728
1994,4,2,667,OSB,HKL,N,3082
1994,4,2,667,BDG,HKL,N,599
1994,4,2,667,OLA,HKL,N,17486
1994,4,2,667,OSD,HKL,N,10780
1994,5,2,667,OSF,HKL,N,1243
1994,5,2,667,MRO,HKL,N,232
1994,5,2,667,OLA,HKL,N,6531
1994,5,2,667,OSB,HKL,N,4742
1994,5,2,667,MNT,TWL,N,86
1994,5,2,667,OSF,HKL,Y,63
1994,5,2,667,BDG,HKL,N,2612
1994,5,2,667,OSD,HKL,N,21128
1994,6,2,667,OLA,HKL,N,12799
1994,6,2,667,OSB,HKL,N,16175
1994,6,2,667,OSF,HKL,N,1488
1994,6,2,667,MRO,TWL,N,58
1994,6,2,667,OSF,TWL,N,624
1994,6,2,667,MRO,HKL,N,100
1994,6,2,667,BDG,HKL,N,641
1994,6,2,667,OSD,HKL,N,12425
1994,6,2,667,MNT,TWL,N,247
1994,7,3,667,OSF,HKL,Y,263
1994,7,3,667,BDG,HKL,Y,190
1994,7,3,667,BDG,HKL,N,418
1994,7,3,667,OSD,OTH,N,279
1994,7,3,667,MRO,TWL,N,1002
1994,7,3,667,OSF,HKL,N,120
1994,7,3,667,OSF,TWL,N,36
1994,7,3,667,MRO,HKL,Y,53
1994,7,3,667,OSD,HKL,N,19366
1994,7,3,667,OSD,TWL,N,20
1994,7,3,667,OSB,HKL,N,7257
1994,7,3,667,MNT,HKL,N,185
1994,7,3,667,OLA,HKL,N,7828
1994,7,3,667,MNT,TWL,N,140
1994,8,3,667,OSF,HKL,Y,449
1994,8,3,667,MRO,HKL,N,280
1994,8,3,667,OSF,TWL,N,400
1994,8,3,667,OSD,HKL,N,17720
1994,8,3,667,OLA,HKL,N,7173
1994,8,3,667,BDG,HKL,N,234
1994,8,3,667,OSB,HKL,N,11476
1994,8,3,667,OSF,HKL,N,436
1994,8,3,667,MRO,TWL,N,309
1994,9,3,667,OSF,HKL,Y,1001
1994,9,3,667,OSD,HKL,N,5100
1994,9,3,667,OSF,HKL,N,862
1994,9,3,667,MNT,TWL,N,148
1994,9,3,667,MRO,HKL,N,132
1994,9,3,667,OSB,HKL,N,10858
1994,9,3,667,MRO,TWL,N,2073
1994,9,3,667,OLA,HKL,N,16873
1994,9,3,667,BDG,HKL,N,324
1994,10,4,667,OSF,TWL,N,1837
1994,10,4,667,OLA,HKL,N,17206
1994,10,4,667,MRO,TWL,N,3041
1994,10,4,667,OSF,HKL,Y,425
1994,10,4,667,OSD,HKL,N,211
1994,10,4,667,MRO,NET,N,1248
1994,10,4,667,BDG,HKL,N,1064
1994,10,4,667,OSF,HKL,N,729
1994,10,4,667,MNT,NET,N,209
1994,10,4,667,OSB,HKL,N,2279
1994,11,4,667,MRO,TWL,N,1008
1994,11,4,667,OSB,HKL,N,6792
1994,11,4,667,OSF,HKL,N,780
1994,11,4,667,OSD,HKL,N,742
1994,11,4,667,MRO,HKL,N,334
1994,11,4,667,OSF,HKL,Y,588
1994,11,4,667,OLA,HKL,N,15124
1994,11,4,667,OSF,TWL,N,780
1994,12,4,667,OSB,HKL,N,14176
1994,12,4,667,OLA,HKL,N,14579
1994,12,4,667,BDG,HKL,N,147
1994,12,4,667,OSF,HKL,Y,72
1994,12,4,667,MRO,TWL,N,103
1994,12,4,667,MNT,TWL,N,1145
1994,12,4,667,OSD,HKL,N,852
1994,12,4,667,MRO,HKL,N,340
1994,12,4,667,OSF,HKL,N,521
1995,1,1,667,OSF,HKL,N,120
1995,1,1,667,OSB,HKL,N,3568
1995,1,1,667,MRO,HKL,N,142
1995,1,1,667,OSD,HKL,N,657
1995,1,1,667,OSF,TWL,N,1506
1995,1,1,667,MNT,HKL,N,243
1995,2,1,667,OSF,HKL,N,1366
1995,2,1,667,OLA,HKL,N,24870
1995,2,1,667,OSB,NET,N,866
1995,2,1,667,MRO,TWL,N,2418
1995,2,1,667,OSB,HKL,N,15746
1995,2,1,667,BDG,HKL,N,544
1995,2,1,667,OSD,HKL,N,15477
1995,2,1,667,MRO,HKL,N,5406
1995,2,1,667,OSF,TWL,N,1003
1995,2,1,667,MNT,NET,N,38
1995,2,1,667,OLA,NET,N,5995
1995,2,1,667,MNT,HKL,N,239
1995,2,1,667,OSF,HKL,Y,281
1995,3,1,667,OSF,TWL,N,1235
1995,3,1,667,MNT,HKL,N,196
1995,3,1,667,OSF,HKL,Y,76
1995,3,1,667,OSF,HKL,N,509
1995,3,1,667,MRO,HKL,N,1287
1995,3,1,667,OSB,HKL,N,15135
1995,3,1,667,BDG,HKL,N,410
1995,3,1,667,OSB,NET,N,141
1995,3,1,667,OLA,HKL,N,4032
1995,3,1,667,OSD,HKL,N,12646
1995,4,2,667,OLA,HKL,N,21188
1995,4,2,667,MRO,TWL,N,47
1995,4,2,667,OSD,HKL,N,9904
1995,4,2,667,OSB,HKL,N,6790
1995,4,2,667,MRO,HKL,N,11881
1995,4,2,667,OSF,HKL,N,403
1995,4,2,667,MNT,HKL,N,80
1995,4,2,667,OSD,NET,N,1965
1995,4,2,667,OLA,NET,N,1110
1995,4,2,667,OSF,TWL,N,2582
1995,5,2,667,OLA,HKL,N,17682
1995,5,2,667,OSF,HKL,N,8
1995,5,2,667,BDG,HKL,N,453
1995,5,2,667,OSF,TWL,N,2847
1995,5,2,667,OSD,HKL,N,1649
1995,5,2,667,OSB,HKL,N,12308
1995,5,2,667,MRO,TWL,N,1166
1995,5,2,667,MNT,HKL,N,295
1995,5,2,667,OSB,NET,N,6720
1995,6,2,667,OSF,HKL,N,55
1995,6,2,667,BDG,HKL,N,878
1995,6,2,667,MRO,MDT,N,26
1995,6,2,667,OLA,HKL,N,19569
1995,6,2,667,MNT,HKL,N,5
1995,6,2,667,OSB,HKL,N,9973
1995,6,2,667,MRO,HKL,N,5
1995,6,2,667,MRO,TWL,N,929
1995,6,2,667,OSD,HKL,N,2501
1995,7,3,667,BDG,HKL,N,180
1995,7,3,667,OSF,HKL,N,67
1995,7,3,667,MRO,TWL,N,9692
1995,7,3,667,MNT,HKL,N,2293
1995,7,3,667,MRO,NET,N,12998
1995,7,3,667,OSF,HKL,Y,46
1995,7,3,667,OSD,HKL,N,3238
1995,7,3,667,OLA,HKL,N,6253
1995,7,3,667,OSB,HKL,N,4924
1995,8,3,667,MNT,FPT,N,102
1995,8,3,667,OLA,HKL,N,6503
1995,8,3,667,MRO,TWL,N,605
1995,8,3,667,MRO,HKL,N,418
1995,8,3,667,MNT,HKL,N,2594
1995,8,3,667,OSF,HKL,N,5500
1995,8,3,667,OSD,HKL,N,2726
1995,8,3,667,MRO,HKL,Y,3
1995,8,3,667,CRS,HKL,N,103
1995,8,3,667,BDG,HKL,N,182
1995,8,3,667,OSF,TWL,N,32
1995,9,3,667,MRO,TWL,N,3235
1995,9,3,667,CRS,HKL,N,153
1995,9,3,667,MNT,HKL,N,1017
1995,9,3,667,OSF,TWL,N,84
1995,9,3,667,OSB,HKL,N,1658
1995,9,3,667,OLA,HKL,N,8941
1995,9,3,667,BDG,HKL,N,1479
1995,9,3,667,OSF,HKL,N,3517
1995,9,3,667,MNT,FPT,N,88
1995,9,3,667,OSD,HKL,N,1420
1995,10,4,667,OSF,HKL,N,554
1995,10,4,667,MRO,TWL,N,5
1995,10,4,667,ERK,HKL,N,10
1995,10,4,667,OSB,HKL,N,4939
1995,10,4,667,OLA,HKL,N,28391
1995,10,4,667,MRO,HKL,N,570
1995,10,4,667,OSD,HKL,N,1224
1995,10,4,667,OSF,TWL,N,175
1995,10,4,667,OSD,NET,N,47
1995,10,4,667,MNT,HKL,N,2645
1995,11,4,667,OSB,HKL,N,6124
1995,11,4,667,MRO,HKL,N,126
1995,11,4,667,OSD,HKL,N,2156
1995,11,4,667,OSF,TWL,N,371
1995,11,4,667,MRO,TWL,N,6748
1995,11,4,667,OSF,HKL,N,351
1995,11,4,667,OSF,NET,N,1020
1995,11,4,667,OLA,HKL,N,18363
1995,11,4,667,MNT,HKL,N,9560
1995,11,4,667,MNT,TWL,N,71
1995,11,4,667,MNT,NET,N,46
1995,12,4,667,OSB,HKL,N,7946
1995,12,4,667,MRO,TWL,N,36
1995,12,4,667,MNT,HKL,N,269
1995,12,4,667,OSF,HKL,N,25
1995,12,4,667,MNT,TWL,N,286
1995,12,4,667,OSD,HKL,N,1169
1996,1,1,667,MNT,HKL,N,1622
1996,1,1,667,OSD,HKL,N,2867
1996,1,1,667,OLA,HKL,N,26858
1996,1,1,667,OSB,HKL,N,3197
1996,1,1,667,OSF,TWL,N,337
1996,1,1,667,MNT,TWL,N,216
1996,1,1,667,OSF,HKL,N,40
1996,1,1,667,MRO,TWL,N,3787
1996,1,1,667,MNT,FPT,N,80
1996,2,1,667,OSF,TWL,N,584
1996,2,1,667,MRO,TWL,N,1324
1996,2,1,667,OLA,HKL,N,42073
1996,2,1,667,MNT,FPT,N,20
1996,2,1,667,MRO,HKL,N,816
1996,2,1,667,OSD,HKL,N,3631
1996,2,1,667,OSF,HKL,N,399
1996,2,1,667,MNT,HKL,N,2606
1996,2,1,667,OSB,HKL,N,8657
1996,2,1,667,MNT,TWL,N,5226
1996,3,1,667,OSF,TWL,N,159
1996,3,1,667,MRO,TWL,N,674
1996,3,1,667,MNT,HKL,N,1495
1996,3,1,667,MRO,HKL,N,1717
1996,3,1,667,OSB,HKL,N,17318
1996,3,1,667,OSD,HKL,N,4202
1996,3,1,667,OLA,HKL,N,42612
1996,3,1,667,OLA,NET,N,604
1996,3,1,667,ERK,HKL,N,2
1996,3,1,667,MNT,FPT,N,483
1996,3,1,667,OSD,NET,N,604
1996,3,1,667,OSF,HKL,N,75
1996,4,2,667,MNT,NET,N,20
1996,4,2,667,OSD,HKL,N,1747
1996,4,2,667,MNT,FPT,N,275
1996,4,2,667,MNT,TWL,N,353
1996,4,2,667,MNT,HKL,N,2629
1996,4,2,667,OSB,HKL,N,9843
1996,4,2,667,MRO,TWL,N,12
1996,4,2,667,OSF,TWL,N,1626
1996,4,2,667,OLA,HKL,N,5348
1996,4,2,667,OSF,HKL,N,141
1996,5,2,667,OSD,HKL,N,388
1996,5,2,667,OSB,HKL,N,6167
1996,5,2,667,MRO,TWL,N,404
1996,5,2,667,OSF,TWL,N,47
1996,5,2,667,MNT,HKL,N,6290
1996,5,2,667,MRO,HKL,N,3495
1996,5,2,667,OLA,HKL,N,13404
1996,6,2,667,MNT,HKL,N,3589
1996,6,2,667,OSF,TWL,N,68
1996,6,2,667,OSF,HKL,N,141
1996,6,2,667,MRO,TWL,N,130
1996,6,2,667,OSB,HKL,N,10648
1996,6,2,667,OSD,HKL,N,1625
1996,6,2,667,OSF,HKL,Y,104
1996,6,2,667,BDG,HKL,N,203
1996,6,2,667,OLA,HKL,N,9478
1996,7,3,667,OSB,HKL,N,15546
1996,7,3,667,MNT,TWL,N,1186
1996,7,3,667,OSF,HKL,N,189
1996,7,3,667,OSD,HKL,N,6019
1996,7,3,667,OLA,HKL,N,23814
1996,7,3,667,MNT,HKL,N,1067
1996,7,3,667,OSF,TWL,N,162
1996,7,3,667,BDG,HKL,N,116
1996,7,3,667,MRO,TWL,N,1452
1996,8,3,667,BDG,HKL,N,3
1996,8,3,667,OSF,HKL,N,397
1996,8,3,667,OSF,TWL,N,327
1996,8,3,667,MRO,TWL,N,751
1996,8,3,667,MNT,TWL,N,785
1996,8,3,667,MRO,HKL,N,1472
1996,8,3,667,OSD,HKL,N,5557
1996,8,3,667,MNT,FPT,N,396
1996,8,3,667,MNT,HKL,N,9270
1996,8,3,667,OLA,HKL,N,14781
1996,8,3,667,OSB,HKL,N,5238
1996,9,3,667,OSB,HKL,N,3516
1996,9,3,667,MNT,TWL,N,789
1996,9,3,667,MNT,HKL,N,4047
1996,9,3,667,OSF,HKL,N,4374
1996,9,3,667,BDG,HKL,N,2259
1996,9,3,667,OSF,TWL,N,799
1996,9,3,667,OLA,HKL,N,8417
1996,9,3,667,MRO,TWL,N,605
1996,9,3,667,BRG,HKL,N,1798
1996,9,3,667,OSD,HKL,N,2324
1996,10,4,667,MNT,HKL,N,6091
1996,10,4,667,OSD,HKL,N,964
1996,10,4,667,OLA,HKL,N,12560
1996,10,4,667,OSB,HKL,N,11320
1996,10,4,667,OSF,TWL,N,105
1996,10,4,667,MNT,TWL,N,1316
1996,10,4,667,OSF,HKL,N,1395
1996,10,4,667,MRO,TWL,N,3950
1996,10,4,667,MNT,FPT,N,115
1996,10,4,667,BDG,TWL,N,75
1996,11,4,667,OSF,TWL,N,238
1996,11,4,667,OSF,HKL,N,1111
1996,11,4,667,MRO,HKL,N,207
1996,11,4,667,MNT,HKL,N,4420
1996,11,4,667,MRO,TWL,N,378
1996,11,4,667,OSD,HKL,N,328
1996,11,4,667,BDG,HKL,N,136
1996,11,4,667,MNT,FPT,N,185
1996,11,4,667,OSB,HKL,N,18168
1996,11,4,667,OLA,HKL,N,12889
1996,12,4,667,OSB,HKL,N,15108
1996,12,4,667,MNT,TWL,N,714
1996,12,4,667,OSF,HKL,Y,185
1996,12,4,667,OSD,HKL,N,9017
1996,12,4,667,OLA,HKL,N,5439
1996,12,4,667,OSF,HKL,N,230
1996,12,4,667,OLA,TWL,N,15
1996,12,4,667,MNT,FPT,N,505
1996,12,4,667,MNT,HKL,N,909
1996,12,4,667,OSB,TWL,N,2187
1997,1,1,667,OSF,TWL,N,82
1997,1,1,667,MNT,HKL,N,1045
1997,1,1,667,OSF,HKL,N,338
1997,1,1,667,MRO,TWL,N,3627
1997,1,1,667,OSD,HKL,N,8562
1997,1,1,667,MNT,FPT,N,376
1997,1,1,667,OSB,HKL,N,17725
1997,1,1,667,OLA,HKL,N,8356
1997,1,1,667,MNT,TWL,N,90
1997,1,1,667,MRO,HKL,N,70
1997,2,1,667,OSF,HKL,N,478
1997,2,1,667,MRO,HKL,N,2452
1997,2,1,667,MNT,HKL,N,1501
1997,2,1,667,OSF,HKL,Y,83
1997,2,1,667,OSB,HKL,N,12791
1997,2,1,667,CRS,TWL,N,1
1997,2,1,667,OSB,HKL,Y,15
1997,2,1,667,ERK,HKL,Y,228
1997,2,1,667,MNT,FPT,N,325
1997,2,1,667,ERK,HKL,N,1008
1997,2,1,667,MRO,TWL,N,3654
1997,2,1,667,OLA,HKL,N,10989
1997,2,1,667,OSD,HKL,N,3640
1997,3,1,667,OSB,HKL,N,15782
1997,3,1,667,OLA,HKL,N,5883
1997,3,1,667,OSD,HKL,N,13775
1997,3,1,667,MRO,TWL,N,9067
1997,3,1,667,MNT,FPT,N,1434
1997,3,1,667,OSF,TWL,N,4298
1997,3,1,667,OSF,HKL,N,61
1997,3,1,667,MNT,HKL,N,1601
1997,4,2,667,OSB,HKL,N,3648
1997,4,2,667,MNT,HKL,N,2951
1997,4,2,667,OSF,TWL,N,190
1997,4,2,667,OSF,HKL,N,267
1997,4,2,667,MNT,FPT,N,264
1997,4,2,667,MRO,TWL,N,30479
1997,4,2,667,OSF,HKL,Y,160
1997,4,2,667,OSD,HKL,N,2758
1997,4,2,667,OLA,HKL,N,4136
1997,4,2,667,MNT,TWL,N,154
1997,5,2,667,MRO,HKL,N,25
1997,5,2,667,OCA,HKL,N,612
1997,5,2,667,OSF,HKL,N,264
1997,5,2,667,BRG,HKL,Y,20
1997,5,2,667,OSF,TWL,N,195
1997,5,2,667,OSD,HKL,N,3597
1997,5,2,667,MNT,TWL,N,253
1997,5,2,667,OLA,HKL,N,1933
1997,5,2,667,OSF,NET,N,147
1997,5,2,667,BRG,HKL,N,2153
1997,5,2,667,OSB,HKL,N,4303
1997,5,2,667,MNT,FPT,N,15
1997,5,2,667,MNT,HKL,N,8045
1997,5,2,667,BDG,HKL,N,7830
1997,5,2,667,MRO,TWL,N,2790
1997,5,2,667,OSF,HKL,Y,92
1997,6,2,667,OLA,HKL,N,8166
1997,6,2,667,MRO,TWL,N,7010
1997,6,2,667,OSB,HKL,N,3440
1997,6,2,667,OSD,HKL,N,915
1997,6,2,667,BRG,HKL,N,683
1997,6,2,667,MNT,HKL,N,18034
1997,6,2,667,MRO,HKL,N,30
1997,6,2,667,OSF,NET,N,269
1997,6,2,667,OSF,TWL,N,629
1997,6,2,667,OSF,HKL,N,149
1997,6,2,667,MNT,FPT,N,62
1997,7,3,667,MRO,TWL,N,17641
1997,7,3,667,MNT,HKL,N,5496
1997,7,3,667,MNT,FPT,N,380
1997,7,3,667,OSF,TWL,N,1018
1997,7,3,667,MRO,HKL,N,353
1997,7,3,667,OLA,HKL,N,6739
1997,7,3,667,MNT,NET,N,9
1997,7,3,667,OSF,HKL,N,295
1997,7,3,667,BDG,HKL,N,85
1997,7,3,667,OSB,HKL,N,2082
1997,7,3,667,OSF,HKL,Y,3
1997,7,3,667,OSD,HKL,N,663
1997,7,3,667,MNT,TWL,N,16
1997,8,3,667,OSD,HKL,N,80
1997,8,3,667,MNT,HKL,N,1715
1997,8,3,667,OSB,HKL,N,1754
1997,8,3,667,MNT,TWL,N,459
1997,8,3,667,MRO,TWL,N,2122
1997,8,3,667,OSB,NET,N,167
1997,8,3,667,OSF,TWL,N,146
1997,8,3,667,OSF,HKL,N,2267
1997,8,3,667,MNT,FPT,N,510
1997,8,3,667,OSF,NET,N,396
1997,8,3,667,OSF,HKL,Y,196
1997,8,3,667,OLA,HKL,N,8000
1997,9,3,667,MRO,TWL,N,11064
1997,9,3,667,OSB,NET,N,2836
1997,9,3,667,MNT,TWL,N,507
1997,9,3,667,MNT,HKL,N,97
1997,9,3,667,MNT,FPT,N,554
1997,9,3,667,BRG,HKL,N,842
1997,9,3,667,MRO,HKL,N,920
1997,9,3,667,OSD,HKL,N,772
1997,9,3,667,OSF,HKL,N,1767
1997,9,3,667,OSB,HKL,N,6438
1997,9,3,667,OSF,TWL,N,1858
1997,9,3,667,OSF,HKL,Y,242
1997,10,4,667,OSF,TWL,N,236
1997,10,4,667,OSF,HKL,Y,293
1997,10,4,667,MNT,HKL,N,670
1997,10,4,667,OSF,HKL,N,3613
1997,10,4,667,MRO,TWL,N,8018
1997,10,4,667,OSD,HKL,N,81
1997,10,4,667,MNT,FPT,N,203
1997,10,4,667,OSB,HKL,N,12062
1997,10,4,667,OLA,HKL,N,12377
1997,10,4,667,MNT,TWL,N,563
1997,10,4,667,MRO,HKL,N,204
1997,11,4,667,MRO,HKL,N,1271
1997,11,4,667,MNT,TWL,N,1157
1997,11,4,667,OLA,HKL,N,268
1997,11,4,667,MNT,FPT,N,157
1997,11,4,667,OSB,HKL,N,16912
1997,11,4,667,OSD,HKL,N,250
1997,11,4,667,MNT,HKL,N,643
