"","sampleNumber","clusterNumber","species","weight","year","qtr","calPort","portComplex","gearGroup","marketCategory","totalWeight","live"
"5421","198201678",1,"CLPR",11,1982,2,"MOS","MNT","TWL",250,12690,"N"
"5422","198201678",1,"STRK",2,1982,2,"MOS","MNT","TWL",250,12690,"N"
"5423","198201679",1,"BCAC",54,1982,2,"MOS","MNT","TWL",250,10838,"N"
"5424","198201679",2,"BCAC",48,1982,2,"MOS","MNT","TWL",250,10838,"N"
"5425","198201679",2,"CLPR",2,1982,2,"MOS","MNT","TWL",250,10838,"N"
"5426","198201680",1,"BANK",7,1982,2,"MOS","MNT","TWL",250,3465,"N"
"5427","198201680",1,"BCAC",38,1982,2,"MOS","MNT","TWL",250,3465,"N"
"5428","198201680",1,"SNOS",3,1982,2,"MOS","MNT","TWL",250,3465,"N"
"5429","198201680",1,"SSPN",2,1982,2,"MOS","MNT","TWL",250,3465,"N"
"5430","198201681",1,"BANK",19,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5431","198201681",1,"BCAC",2,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5432","198201681",1,"CLPR",27,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5433","198201681",1,"SNOS",1,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5434","198201681",2,"BCAC",17,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5435","198201681",2,"CLPR",22,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5436","198201681",2,"WDOW",3,1982,2,"MNT","MNT","TWL",253,16210,"N"
"5437","198201682",1,"BANK",5,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5438","198201682",1,"BCAC",20,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5439","198201682",1,"CLPR",6,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5440","198201682",1,"YTRK",12,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5441","198201682",2,"BANK",2,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5442","198201682",2,"BCAC",23,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5443","198201682",2,"CLPR",10,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5444","198201682",2,"OLVE",2,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5445","198201682",2,"WDOW",2,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5446","198201682",2,"YTRK",3,1982,2,"MOS","MNT","TWL",250,11470,"N"
"5447","198201683",1,"BCAC",36,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5448","198201683",1,"CLPR",7,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5449","198201683",1,"GSPT",1,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5450","198201683",1,"SSPN",2,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5451","198201683",2,"BCAC",36,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5452","198201683",2,"CLPR",6,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5453","198201683",2,"SSPN",1,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5454","198201683",2,"STRK",1,1982,2,"MOS","MNT","TWL",250,4701,"N"
"5455","198201684",1,"BANK",38,1982,2,"MNT","MNT","TWL",253,4770,"N"
"5456","198201684",1,"BCAC",5,1982,2,"MNT","MNT","TWL",253,4770,"N"
"5457","198201684",1,"BLGL",2,1982,2,"MNT","MNT","TWL",253,4770,"N"
"5458","198201684",1,"CLPR",5,1982,2,"MNT","MNT","TWL",253,4770,"N"
"5459","198201685",1,"SNOS",32,1982,2,"MNT","MNT","TWL",270,10330,"N"
"5460","198201685",2,"MISC",3,1982,2,"MNT","MNT","TWL",270,10330,"N"
"5461","198201685",2,"SNOS",30,1982,2,"MNT","MNT","TWL",270,10330,"N"
"5462","198201686",1,"BCAC",39,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5463","198201686",1,"CLPR",4,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5464","198201686",1,"SPKL",4,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5465","198201686",1,"STRK",1,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5466","198201686",1,"WDOW",6,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5467","198201686",1,"YTRK",2,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5468","198201686",2,"BCAC",20,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5469","198201686",2,"CLPR",10,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5470","198201686",2,"GSRK",1,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5471","198201686",2,"WDOW",5,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5472","198201686",2,"YTRK",16,1982,2,"MOS","MNT","TWL",250,19080,"N"
"5473","198201687",1,"BANK",30,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5474","198201687",1,"BLGL",8,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5475","198201687",1,"CLPR",8,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5476","198201687",1,"SNOS",4,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5477","198201687",2,"BANK",30,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5478","198201687",2,"BCAC",13,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5479","198201687",2,"BLGL",3,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5480","198201687",2,"SNOS",3,1982,2,"MNT","MNT","TWL",253,7430,"N"
"5481","198201688",1,"BCAC",30,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5482","198201688",1,"CLPR",2,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5483","198201688",1,"WDOW",10,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5484","198201688",1,"YTRK",4,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5485","198201688",2,"BCAC",31,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5486","198201688",2,"CLPR",3,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5487","198201688",2,"WDOW",6,1982,2,"MOS","MNT","TWL",250,17529,"N"
"5488","198201689",1,"BANK",20,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5489","198201689",1,"BCAC",25,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5490","198201689",1,"CLPR",4,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5491","198201689",2,"BANK",34,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5492","198201689",2,"BCAC",11,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5493","198201689",2,"CLPR",3,1982,2,"MNT","MNT","TWL",253,3470,"N"
"5494","198201690",1,"BCAC",13,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5495","198201690",1,"BLGL",3,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5496","198201690",1,"CLPR",30,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5497","198201690",1,"WDOW",3,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5498","198201690",2,"BCAC",15,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5499","198201690",2,"CLPR",32,1982,2,"MNT","MNT","TWL",253,12010,"N"
"5500","198201691",1,"BANK",1,1982,2,"MNT","MNT","TWL",253,3505,"N"
"5501","198201691",1,"BCAC",27,1982,2,"MNT","MNT","TWL",253,3505,"N"
"5502","198201691",1,"CLPR",20,1982,2,"MNT","MNT","TWL",253,3505,"N"
"5503","198201691",2,"BCAC",45,1982,2,"MNT","MNT","TWL",253,3505,"N"
"5504","198201691",2,"CLPR",3,1982,2,"MNT","MNT","TWL",253,3505,"N"
"5505","198201692",1,"BANK",18,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5506","198201692",1,"BCAC",9,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5507","198201692",1,"CLPR",10,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5508","198201692",1,"YTRK",13,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5509","198201692",2,"BCAC",10,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5510","198201692",2,"BLGL",2,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5511","198201692",2,"CLPR",8,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5512","198201692",2,"YTRK",29,1982,3,"MOS","MNT","TWL",250,7395,"N"
"5513","198201693",1,"BCAC",47,1982,3,"MOS","MNT","TWL",250,19480,"N"
"5514","198201693",2,"BCAC",49,1982,3,"MOS","MNT","TWL",250,19480,"N"
"5515","198201693",2,"WDOW",3,1982,3,"MOS","MNT","TWL",250,19480,"N"
"5516","198201694",1,"BCAC",38,1982,3,"MNT","MNT","TWL",253,3930,"N"
"5517","198201694",1,"CLPR",11,1982,3,"MNT","MNT","TWL",253,3930,"N"
"5518","198201695",1,"WDOW",50,1982,2,"FLN","ERK","MDT",269,71305,"N"
"5519","198201695",2,"WDOW",50,1982,2,"FLN","ERK","MDT",269,71305,"N"
"5520","198201696",1,"BCAC",34,1982,2,"FLN","ERK","TWL",250,814,"N"
"5521","198201696",1,"CNRY",4,1982,2,"FLN","ERK","TWL",250,814,"N"
"5522","198201696",1,"GRAS",10,1982,2,"FLN","ERK","TWL",250,814,"N"
"5523","198201696",1,"YTRK",3,1982,2,"FLN","ERK","TWL",250,814,"N"
"5524","198201697",1,"BANK",3,1982,2,"FLN","ERK","TWL",250,8152,"N"
"5525","198201697",1,"DBRK",48,1982,2,"FLN","ERK","TWL",250,8152,"N"
"5526","198201698",1,"BCAC",25,1982,2,"FLN","ERK","TWL",250,386,"N"
"5527","198201698",1,"BLCK",20,1982,2,"FLN","ERK","TWL",250,386,"N"
"5528","198201698",1,"CNRY",6,1982,2,"FLN","ERK","TWL",250,386,"N"
"5529","198201699",1,"LSPN",3,1982,2,"ERK","ERK","TWL",262,9118,"N"
"5530","198201699",1,"SSPN",48,1982,2,"ERK","ERK","TWL",262,9118,"N"
"5531","198201700",1,"DBRK",11,1982,2,"ERK","ERK","TWL",250,320,"N"
"5532","198201700",1,"SNOS",12,1982,2,"ERK","ERK","TWL",250,320,"N"
"5533","198201701",1,"WDOW",50,1982,2,"ERK","ERK","MDT",269,8523,"N"
"5534","198201702",1,"LCOD",51,1982,2,"FLN","ERK","TWL",195,270,"N"
"5535","198201703",1,"CLPR",6,1982,2,"FLN","ERK","TWL",270,371,"N"
"5536","198201703",1,"DBRK",11,1982,2,"FLN","ERK","TWL",270,371,"N"
"5537","198201703",1,"GSRK",2,1982,2,"FLN","ERK","TWL",270,371,"N"
"5538","198201703",1,"MISC",3,1982,2,"FLN","ERK","TWL",270,371,"N"
"5539","198201703",1,"STRK",5,1982,2,"FLN","ERK","TWL",270,371,"N"
"5540","198201704",1,"BCAC",3,1982,2,"FLN","ERK","TWL",250,2313,"N"
"5541","198201704",1,"CLPR",48,1982,2,"FLN","ERK","TWL",250,2313,"N"
"5542","198201705",1,"BCAC",14,1982,2,"FLN","ERK","TWL",250,7542,"N"
"5543","198201705",1,"CLPR",19,1982,2,"FLN","ERK","TWL",250,7542,"N"
"5544","198201705",1,"GSPT",9,1982,2,"FLN","ERK","TWL",250,7542,"N"
"5545","198201705",1,"RDBD",4,1982,2,"FLN","ERK","TWL",250,7542,"N"
"5546","198201705",1,"YTRK",6,1982,2,"FLN","ERK","TWL",250,7542,"N"
"5547","198201706",1,"BCAC",2,1982,2,"FLN","ERK","TWL",250,7584,"N"
"5548","198201706",1,"DBRK",50,1982,2,"FLN","ERK","TWL",250,7584,"N"
"5549","198201707",1,"BCAC",52,1982,2,"FLN","ERK","TWL",250,1840,"N"
"5550","198201708",1,"ARRA",1,1982,2,"CRS","CRS","TWL",250,190,"N"
"5551","198201708",1,"BCAC",25,1982,2,"CRS","CRS","TWL",250,190,"N"
"5552","198201708",1,"CNRY",8,1982,2,"CRS","CRS","TWL",250,190,"N"
"5553","198201708",1,"DBRK",15,1982,2,"CRS","CRS","TWL",250,190,"N"
"5554","198201708",1,"FLAG",8,1982,2,"CRS","CRS","TWL",250,190,"N"
"5555","198201708",1,"RDBD",3,1982,2,"CRS","CRS","TWL",250,190,"N"
"5556","198201709",1,"LSPN",1,1982,2,"CRS","CRS","TWL",262,1379,"N"
"5557","198201709",1,"SSPN",49,1982,2,"CRS","CRS","TWL",262,1379,"N"
"5558","198201710",1,"BCAC",13,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5559","198201710",1,"CNRY",13,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5560","198201710",1,"DBRK",2,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5561","198201710",1,"VRML",5,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5562","198201710",1,"WDOW",4,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5563","198201710",1,"YTRK",13,1982,2,"FLN","ERK","TWL",250,1094,"N"
"5564","198201711",1,"WDOW",50,1982,2,"FLN","ERK","MDT",269,64661,"N"
"5565","198201711",2,"WDOW",51,1982,2,"FLN","ERK","MDT",269,64661,"N"
"5566","198201711",3,"WDOW",48,1982,2,"FLN","ERK","MDT",269,64661,"N"
"5567","198201711",3,"YTRK",3,1982,2,"FLN","ERK","MDT",269,64661,"N"
"5568","198201712",1,"DBRK",49,1982,2,"FLN","ERK","TWL",250,3135,"N"
"5569","198201712",1,"POP",2,1982,2,"FLN","ERK","TWL",250,3135,"N"
"5570","198201713",1,"LCOD",55,1982,2,"FLN","ERK","TWL",195,273,"N"
"5571","198201714",1,"BCAC",3,1982,2,"FLN","ERK","TWL",250,243,"N"
"5572","198201714",1,"BLCK",47,1982,2,"FLN","ERK","TWL",250,243,"N"
"5573","198201715",1,"LCOD",51,1982,2,"CRS","CRS","TWL",195,822,"N"
"5574","198201716",1,"BCAC",42,1982,2,"CRS","CRS","TWL",250,3737,"N"
"5575","198201716",1,"CNRY",10,1982,2,"CRS","CRS","TWL",250,3737,"N"
"5576","198201717",1,"LSPN",1,1982,2,"CRS","CRS","TWL",262,311,"N"
"5577","198201717",1,"SSPN",50,1982,2,"CRS","CRS","TWL",262,311,"N"
"5578","198201718",1,"CNRY",50,1982,2,"FLN","ERK","TWL",250,3227,"N"
"5579","198201719",1,"BCAC",16,1982,2,"FLN","ERK","TWL",250,330,"N"
"5580","198201719",1,"DBRK",3,1982,2,"FLN","ERK","TWL",250,330,"N"
"5581","198201719",1,"RDBD",4,1982,2,"FLN","ERK","TWL",250,330,"N"
"5582","198201719",1,"SNOS",3,1982,2,"FLN","ERK","TWL",250,330,"N"
"5583","198201719",1,"VRML",15,1982,2,"FLN","ERK","TWL",250,330,"N"
"5584","198201719",1,"WDOW",3,1982,2,"FLN","ERK","TWL",250,330,"N"
"5585","198201719",1,"YTRK",9,1982,2,"FLN","ERK","TWL",250,330,"N"
"5586","198201720",1,"ARRA",2,1982,2,"CRS","CRS","TWL",250,713,"N"
"5587","198201720",1,"BCAC",28,1982,2,"CRS","CRS","TWL",250,713,"N"
"5588","198201720",1,"CLPR",6,1982,2,"CRS","CRS","TWL",250,713,"N"
"5589","198201720",1,"CNRY",11,1982,2,"CRS","CRS","TWL",250,713,"N"
"5590","198201720",1,"GSPT",4,1982,2,"CRS","CRS","TWL",250,713,"N"
"5591","198201720",1,"RDBD",2,1982,2,"CRS","CRS","TWL",250,713,"N"
"5592","198201721",1,"LCOD",50,1982,2,"CRS","CRS","TWL",195,375,"N"
"5593","198201722",1,"BCAC",3,1982,2,"CRS","CRS","TWL",250,361,"N"
"5594","198201722",1,"CNRY",21,1982,2,"CRS","CRS","TWL",250,361,"N"
"5595","198201722",1,"DBRK",2,1982,2,"CRS","CRS","TWL",250,361,"N"
"5596","198201722",1,"GSPT",5,1982,2,"CRS","CRS","TWL",250,361,"N"
"5597","198201722",1,"VRML",2,1982,2,"CRS","CRS","TWL",250,361,"N"
"5598","198201722",1,"WDOW",5,1982,2,"CRS","CRS","TWL",250,361,"N"
"5599","198201722",1,"YEYE",6,1982,2,"CRS","CRS","TWL",250,361,"N"
"5600","198201722",1,"YTRK",8,1982,2,"CRS","CRS","TWL",250,361,"N"
"5601","198201723",1,"ARRA",1,1982,2,"CRS","CRS","TWL",250,352,"N"
"5602","198201723",1,"GSPT",2,1982,2,"CRS","CRS","TWL",250,352,"N"
"5603","198201723",1,"GSRK",21,1982,2,"CRS","CRS","TWL",250,352,"N"
"5604","198201723",1,"STRK",1,1982,2,"CRS","CRS","TWL",250,352,"N"
"5605","198201724",1,"ARRA",2,1982,2,"FLN","ERK","TWL",270,240,"N"
"5606","198201724",1,"DBRK",12,1982,2,"FLN","ERK","TWL",270,240,"N"
"5607","198201724",1,"GSPT",1,1982,2,"FLN","ERK","TWL",270,240,"N"
"5608","198201724",1,"GSRK",4,1982,2,"FLN","ERK","TWL",270,240,"N"
"5609","198201724",1,"RSTN",1,1982,2,"FLN","ERK","TWL",270,240,"N"
"5610","198201724",1,"SNOS",3,1982,2,"FLN","ERK","TWL",270,240,"N"
"5611","198201724",1,"STRK",3,1982,2,"FLN","ERK","TWL",270,240,"N"
"5612","198201725",1,"BLCK",50,1982,2,"FLN","ERK","TWL",250,930,"N"
"5613","198201726",1,"BCAC",22,1982,2,"ERK","ERK","TWL",250,1246,"N"
"5614","198201726",1,"CNRY",22,1982,2,"ERK","ERK","TWL",250,1246,"N"
"5615","198201726",1,"WDOW",5,1982,2,"ERK","ERK","TWL",250,1246,"N"
"5616","198201727",1,"BCAC",30,1982,2,"ERK","ERK","TWL",250,356,"N"
"5617","198201727",1,"CNRY",20,1982,2,"ERK","ERK","TWL",250,356,"N"
"5618","198201728",1,"BCAC",43,1982,2,"FLN","ERK","TWL",250,230,"N"
"5619","198201728",1,"RDBD",7,1982,2,"FLN","ERK","TWL",250,230,"N"
"5620","198201729",1,"WDOW",52,1982,2,"FLN","ERK","MDT",269,59745,"N"
"5621","198201729",2,"WDOW",50,1982,2,"FLN","ERK","MDT",269,59745,"N"
"5622","198201729",3,"WDOW",51,1982,2,"FLN","ERK","MDT",269,59745,"N"
"5623","198201730",1,"BCAC",22,1982,2,"FLN","ERK","TWL",250,200,"N"
"5624","198201730",1,"CNRY",6,1982,2,"FLN","ERK","TWL",250,200,"N"
"5625","198201730",1,"DBRK",3,1982,2,"FLN","ERK","TWL",250,200,"N"
"5626","198201730",1,"RDBD",16,1982,2,"FLN","ERK","TWL",250,200,"N"
"5627","198201730",1,"WDOW",3,1982,2,"FLN","ERK","TWL",250,200,"N"
"5628","198201731",1,"WDOW",50,1982,3,"SF","OSF","MDT",269,35710,"N"
"5629","198201732",1,"LSPN",8,1982,3,"SF","OSF","TWL",262,5050,"N"
"5630","198201732",1,"SSPN",14,1982,3,"SF","OSF","TWL",262,5050,"N"
"5631","198201733",1,"BANK",49,1982,3,"SF","OSF","TWL",961,465,"N"
"5632","198201733",1,"CLPR",2,1982,3,"SF","OSF","TWL",961,465,"N"
"5633","198201734",1,"BCAC",27,1982,3,"SF","OSF","TWL",956,18380,"N"
"5634","198201734",1,"WDOW",25,1982,3,"SF","OSF","TWL",956,18380,"N"
"5635","198201734",2,"BCAC",36,1982,3,"SF","OSF","TWL",956,18380,"N"
"5636","198201734",2,"WDOW",15,1982,3,"SF","OSF","TWL",956,18380,"N"
"5637","198201735",1,"BCAC",30,1982,3,"SF","OSF","TWL",956,8505,"N"
"5638","198201735",1,"CLPR",26,1982,3,"SF","OSF","TWL",956,8505,"N"
"5639","198201735",1,"STRK",1,1982,3,"SF","OSF","TWL",956,8505,"N"
"5640","198201736",1,"BCAC",31,1982,4,"SF","OSF","TWL",956,2730,"N"
"5641","198201736",1,"CLPR",15,1982,4,"SF","OSF","TWL",956,2730,"N"
"5642","198201736",1,"CNRY",2,1982,4,"SF","OSF","TWL",956,2730,"N"
"5643","198201736",1,"GSPT",2,1982,4,"SF","OSF","TWL",956,2730,"N"
"5644","198201737",1,"BCAC",44,1982,4,"SF","OSF","TWL",956,12290,"N"
"5645","198201737",1,"CLPR",1,1982,4,"SF","OSF","TWL",956,12290,"N"
"5646","198201737",1,"YEYE",4,1982,4,"SF","OSF","TWL",956,12290,"N"
"5647","198201738",1,"BCAC",17,1982,4,"SF","OSF","TWL",956,9035,"N"
"5648","198201738",1,"CLPR",31,1982,4,"SF","OSF","TWL",956,9035,"N"
"5649","198201739",1,"BANK",28,1982,4,"SF","OSF","TWL",956,16140,"N"
"5650","198201739",1,"BCAC",18,1982,4,"SF","OSF","TWL",956,16140,"N"
"5651","198201739",1,"CLPR",3,1982,4,"SF","OSF","TWL",956,16140,"N"
"5652","198201740",1,"SNOS",20,1982,4,"SF","OSF","TWL",961,3110,"N"
"5653","198201741",1,"WDOW",49,1982,4,"SF","OSF","TWL",269,4690,"N"
"5654","198201742",1,"BCAC",32,1982,4,"SF","OSF","TWL",956,21405,"N"
"5655","198201742",1,"CLPR",15,1982,4,"SF","OSF","TWL",956,21405,"N"
"5656","198201742",1,"GSPT",3,1982,4,"SF","OSF","TWL",956,21405,"N"
"5657","198201742",1,"SNOS",1,1982,4,"SF","OSF","TWL",956,21405,"N"
"5658","198201743",1,"LSPN",5,1982,4,"SF","OSF","TWL",262,3520,"N"
"5659","198201743",1,"SSPN",20,1982,4,"SF","OSF","TWL",262,3520,"N"
"5660","198201744",1,"BCAC",30,1982,4,"SF","OSF","TWL",956,13305,"N"
"5661","198201744",1,"CLPR",20,1982,4,"SF","OSF","TWL",956,13305,"N"
"5662","198201745",1,"WDOW",50,1982,4,"SF","OSF","MDT",269,18975,"N"
"5663","198201746",1,"BCAC",3,1982,4,"SF","OSF","TWL",961,1840,"N"
"5664","198201746",1,"BLGL",29,1982,4,"SF","OSF","TWL",961,1840,"N"
"5665","198201746",1,"MISC",6,1982,4,"SF","OSF","TWL",961,1840,"N"
"5666","198201746",1,"WDOW",17,1982,4,"SF","OSF","TWL",961,1840,"N"
"5667","198201747",1,"SNOS",25,1982,4,"SF","OSF","TWL",961,1320,"N"
"5670","198201752",1,"WDOW",47,1982,3,"BDG","BDG","MDT",269,4085,"N"
"5671","198201752",1,"YTRK",47,1982,3,"BDG","BDG","MDT",269,4085,"N"
"5672","198201753",1,"WDOW",50,1982,3,"BDG","BDG","MDT",269,34495,"N"
"5673","198201753",1,"YTRK",50,1982,3,"BDG","BDG","MDT",269,34495,"N"
"5674","198201753",2,"WDOW",50,1982,3,"BDG","BDG","MDT",269,34495,"N"
"5675","198201754",1,"WDOW",50,1982,4,"BDG","BDG","MDT",269,65495,"N"
"5676","198201754",2,"WDOW",49,1982,4,"BDG","BDG","MDT",269,65495,"N"
"5677","198201754",3,"WDOW",49,1982,4,"BDG","BDG","MDT",269,65495,"N"
"5678","198201755",1,"WDOW",56,1982,4,"BDG","BDG","MDT",269,4850,"N"
"5679","198201756",1,"LSPN",15,1982,4,"BDG","BDG","TWL",262,2163,"N"
"5680","198201756",1,"SSPN",36,1982,4,"BDG","BDG","TWL",262,2163,"N"
"5681","198201757",1,"ARRA",12,1982,4,"BDG","BDG","TWL",961,1675,"N"
"5682","198201757",1,"BLGL",35,1982,4,"BDG","BDG","TWL",961,1675,"N"
"5683","198201758",1,"BCAC",48,1982,4,"BDG","BDG","TWL",956,4085,"N"
"5684","198201762",1,"BCAC",21,1982,3,"FLN","ERK","TWL",250,1859,"N"
"5685","198201762",1,"BLCK",6,1982,3,"FLN","ERK","TWL",250,1859,"N"
"5686","198201762",1,"CLPR",21,1982,3,"FLN","ERK","TWL",250,1859,"N"
"5687","198201762",1,"YTRK",3,1982,3,"FLN","ERK","TWL",250,1859,"N"
"5688","198201763",1,"BCAC",6,1982,3,"FLN","ERK","MDT",269,942,"N"
"5689","198201763",1,"WDOW",44,1982,3,"FLN","ERK","MDT",269,942,"N"
"5690","198201763",2,"BCAC",8,1982,3,"FLN","ERK","MDT",269,942,"N"
"5691","198201763",2,"WDOW",43,1982,3,"FLN","ERK","MDT",269,942,"N"
"5692","198201764",1,"BCAC",19,1982,3,"FLN","ERK","TWL",250,395,"N"
"5693","198201764",1,"BLCK",4,1982,3,"FLN","ERK","TWL",250,395,"N"
"5694","198201764",1,"CNRY",9,1982,3,"FLN","ERK","TWL",250,395,"N"
"5695","198201764",1,"VRML",10,1982,3,"FLN","ERK","TWL",250,395,"N"
"5696","198201764",1,"YTRK",9,1982,3,"FLN","ERK","TWL",250,395,"N"
"5697","198201764",2,"BCAC",18,1982,3,"FLN","ERK","TWL",250,395,"N"
"5698","198201764",2,"CNRY",7,1982,3,"FLN","ERK","TWL",250,395,"N"
"5699","198201764",2,"RDBD",13,1982,3,"FLN","ERK","TWL",250,395,"N"
"5700","198201764",2,"VRML",11,1982,3,"FLN","ERK","TWL",250,395,"N"
"5701","198201764",2,"YTRK",3,1982,3,"FLN","ERK","TWL",250,395,"N"
"5702","198201765",1,"BCAC",15,1982,3,"FLN","ERK","TWL",250,148,"N"
"5703","198201765",1,"CLPR",34,1982,3,"FLN","ERK","TWL",250,148,"N"
"5704","198201765",1,"WDOW",2,1982,3,"FLN","ERK","TWL",250,148,"N"
"5705","198201765",2,"BCAC",9,1982,3,"FLN","ERK","TWL",250,148,"N"
"5706","198201765",2,"CLPR",36,1982,3,"FLN","ERK","TWL",250,148,"N"
"5707","198201765",2,"CNRY",4,1982,3,"FLN","ERK","TWL",250,148,"N"
"5708","198201765",2,"WDOW",3,1982,3,"FLN","ERK","TWL",250,148,"N"
"5709","198201766",1,"ARRA",5,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5710","198201766",1,"BCAC",2,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5711","198201766",1,"DBRK",4,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5712","198201766",1,"GSPT",1,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5713","198201766",1,"GSRK",10,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5714","198201766",1,"POP",5,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5715","198201766",1,"SNOS",2,1982,3,"FLN","ERK","TWL",270,1091,"N"
"5716","198201767",1,"LCOD",52,1982,3,"FLN","ERK","TWL",195,4499,"N"
"5717","198201768",1,"WDOW",51,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5718","198201768",2,"WDOW",50,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5719","198201768",3,"WDOW",50,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5720","198201768",4,"WDOW",50,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5721","198201768",5,"WDOW",49,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5722","198201768",6,"WDOW",50,1982,3,"ERK","ERK","TWL",269,61147,"N"
"5723","198201769",1,"BCAC",9,1982,3,"ERK","ERK","TWL",250,324,"N"
"5724","198201769",1,"CNRY",33,1982,3,"ERK","ERK","TWL",250,324,"N"
"5725","198201769",1,"POP",1,1982,3,"ERK","ERK","TWL",250,324,"N"
"5726","198201769",1,"YTRK",7,1982,3,"ERK","ERK","TWL",250,324,"N"
"5727","198201769",2,"BCAC",13,1982,3,"ERK","ERK","TWL",250,324,"N"
"5728","198201769",2,"CNRY",34,1982,3,"ERK","ERK","TWL",250,324,"N"
"5729","198201769",2,"DBRK",1,1982,3,"ERK","ERK","TWL",250,324,"N"
"5730","198201769",2,"YTRK",2,1982,3,"ERK","ERK","TWL",250,324,"N"
"5731","198201770",1,"WDOW",51,1982,3,"FLN","ERK","MDT",269,41528,"N"
"5732","198201770",2,"WDOW",51,1982,3,"FLN","ERK","MDT",269,41528,"N"
"5733","198201770",3,"WDOW",50,1982,3,"FLN","ERK","MDT",269,41528,"N"
"5734","198201770",4,"WDOW",50,1982,3,"FLN","ERK","MDT",269,41528,"N"
"5735","198201771",1,"WDOW",24,1982,3,"FLN","ERK","MDT",269,2604,"N"
